USERID,ORDERDATE,ORDERID,AMOUNTINFO
158151,2016-04-24,4196170133,9.9
105230,2016-04-24,4037887516,9.9
80759,2016-04-24,4107805417,9.9
116113,2016-04-24,4179023397,9.9
126425,2016-04-24,4107475635,9.9
77682,2016-04-24,4176915252,9.9
85827,2016-04-24,4176359574,9.9
120374,2016-04-24,4106713635,9.9
93643,2016-04-24,4168072312,9.9
87345,2016-04-24,4126362521,9.9
59648,2016-04-24,4201930133,9.9
138957,2016-04-24,4018595889,9.9
114831,2016-04-24,3981729177,9.9
62584,2016-04-24,4202428213,9
157665,2016-04-24,4194796085,9
113822,2016-04-24,4196047729,8.9
144721,2016-04-24,4098499493,8.9
143140,2016-04-24,4167444952,8.9
86726,2016-04-24,4190180010,8.6
98892,2016-04-24,4200682905,7.8
116769,2016-04-24,4099079097,6.9
125246,2016-04-24,4193468631,6.8
111399,2016-04-24,4001234843,6.8
85659,2016-04-24,4101370939,6.8
140394,2016-04-24,4200705188,6.8
102921,2016-04-24,4107670995,6.3
92749,2016-04-24,4103744973,6
80768,2016-04-24,4111893942,6
74664,2016-04-24,4119421058,6
110194,2016-04-24,3976649125,3.9
66919,2016-04-24,4191231767,0.5
76353,2016-04-24,4200423461,0.5
134310,2016-04-25,4201557154,9399
151287,2016-04-25,4196201043,7999
65694,2016-04-25,4190312551,4969
52772,2016-04-25,4191588113,4499
150475,2016-04-25,4197640017,4499
94953,2016-04-25,4082228219,4428
55393,2016-04-25,4202468147,4299
118209,2016-04-25,4190913410,4299
101286,2016-04-25,4201694926,4199
136763,2016-04-25,4195671487,4199
98600,2016-04-25,4174419411,4099
113074,2016-04-25,4195414844,3999
55511,2016-04-25,4202314964,3999
113563,2016-04-25,4191383909,3799
156967,2016-04-25,4198207066,3799
84189,2016-04-25,4196047875,3799
101440,2016-04-25,4201736810,3599
116634,2016-04-25,4203166430,3599
67300,2016-04-25,4194920207,3599
142820,2016-04-25,4199246873,3599
144578,2016-04-25,4187152176,3499
118331,2016-04-25,4198229372,3499
146633,2016-04-25,4190885860,3499
100549,2016-04-25,3539009242,3444
158969,2016-04-25,4198087141,3099
63540,2016-04-25,4130906538,2999
157389,2016-04-25,4202851653,2999
153615,2016-04-25,4188205413,2899
64709,2016-04-25,4135673106,2899
83295,2016-04-25,4197860683,2727
131505,2016-04-25,3017967121,2699
57842,2016-04-25,4194404508,2666
56373,2016-04-25,4197234563,2586
162313,2016-04-25,4191719565,2586
135801,2016-04-25,4197859164,2499
82168,2016-04-25,4196054603,2499
67514,2016-04-25,4153409218,2380
111060,2016-04-25,3753571111,2366
83459,2016-04-25,4194555385,2366
137354,2016-04-25,4200674303,2286
107934,2016-04-25,4196631427,2199
70238,2016-04-25,4194215806,2199
92699,2016-04-25,4177597649,1899
155040,2016-04-25,4195599542,1899
135825,2016-04-25,4194919623,1899
107452,2016-04-25,4171907251,1899
80272,2016-04-25,4036739364,1899
158705,2016-04-25,4038591987,1788
115285,2016-04-25,4199872517,1599
109293,2016-04-25,4030256810,1499
126120,2016-04-25,3562360503,1499
108083,2016-04-25,4201443291,1488
58700,2016-04-25,4200705632,1299
147738,2016-04-25,4183130220,1249
127729,2016-04-25,4197645003,1249
137246,2016-04-25,4195357507,1200
56684,2016-04-25,4195636659,1093
145982,2016-04-25,4085446675,1089
87184,2016-04-25,4200041567,1066
153247,2016-04-25,4191208784,880
89758,2016-04-25,4202225687,818
57080,2016-04-25,4115662761,779
156225,2016-04-25,4190758318,779
109777,2016-04-25,4076189576,739
125819,2016-04-25,4155587865,698
157060,2016-04-25,4192815488,668
111864,2016-04-25,3918556791,528
74616,2016-04-25,4190322222,499
71610,2016-04-25,4099275957,499
83818,2016-04-25,4201948137,478
147089,2016-04-25,4203206431,429
53914,2016-04-25,4202250593,399
101982,2016-04-25,4203001117,399
69897,2016-04-25,4174974828,399
160931,2016-04-25,4190124223,399
139815,2016-04-25,4197533085,339
119652,2016-04-25,4191281320,338
66732,2016-04-25,4200164351,299
65767,2016-04-25,4190847715,299
102815,2016-04-25,4196624448,299
124437,2016-04-25,4196955054,289
96028,2016-04-25,4037213367,279
118729,2016-04-25,4190866960,229
84207,2016-04-25,4202494394,228
58555,2016-04-25,4030056717,219
141143,2016-04-25,4191100861,199
117076,2016-04-25,4197860629,199
138105,2016-04-25,4194417568,199
135423,2016-04-25,4199964124,178
161724,2016-04-25,4187763050,169
75720,2016-04-25,4199266403,159
99571,2016-04-25,4131397186,159
106377,2016-04-25,4174145255,149
155288,2016-04-25,4132706116,149
152351,2016-04-25,3666754503,129
138712,2016-04-25,4190457208,119
138936,2016-04-25,4198153215,119
87981,2016-04-25,4194064500,118
150667,2016-04-25,4128858184,106
114295,2016-04-25,4201048605,99.9
145874,2016-04-25,3980821622,99.9
127091,2016-04-25,4203102035,99
140316,2016-04-25,4191123407,99
70463,2016-04-25,4171729244,98
161817,2016-04-25,4202298905,98
138229,2016-04-25,4202435774,96
162282,2016-04-25,4199470769,90
71173,2016-04-25,4097669458,89.9
117416,2016-04-25,4185104072,89
122847,2016-04-25,4194246195,89
102055,2016-04-25,4176585178,83
55426,2016-04-25,4200108139,78
154812,2016-04-25,4171945046,75
116305,2016-04-25,4182355233,75
95857,2016-04-25,4187855114,69
64639,2016-04-25,4182036012,69
130333,2016-04-25,4190644955,69
90470,2016-04-25,4155461835,69
76344,2016-04-25,4142186509,63.9
141787,2016-04-25,4097256627,61.9
162435,2016-04-25,4131831244,60
147778,2016-04-25,4193510997,59
107663,2016-04-25,4198127995,59
64406,2016-04-25,4195173106,59
128547,2016-04-25,4195661584,59
138155,2016-04-25,4144302925,59
71299,2016-04-25,3521799639,59
161894,2016-04-25,4202867941,59
137067,2016-04-25,4192086770,59
81470,2016-04-25,4194525667,56.9
94061,2016-04-25,4195822129,55.9
58382,2016-04-25,4195906002,55
159329,2016-04-25,4130363503,55
128206,2016-04-25,4117497513,55
75015,2016-04-25,4192104934,52
128211,2016-04-25,4181589913,49.9
61099,2016-04-25,4200387195,49
78450,2016-04-25,4199881780,49
110123,2016-04-25,4184635042,49
163150,2016-04-25,4197212039,49
115630,2016-04-25,4194045585,46.9
119363,2016-04-25,4164515422,39
51440,2016-04-25,3537952894,39
87676,2016-04-25,4173991670,39
52017,2016-04-25,4190377527,39
83660,2016-04-25,4193845500,39
69645,2016-04-25,4191417767,38
78405,2016-04-25,4190462573,35
58359,2016-04-25,4191370203,34.9
90141,2016-04-25,3633084349,33.9
116920,2016-04-25,4157735321,31.9
145191,2016-04-25,4201391012,30
153111,2016-04-25,4197815596,30
119108,2016-04-25,4190219508,30
148389,2016-04-25,4191437984,29.9
88212,2016-04-25,4114358568,29
103498,2016-04-25,3773527824,29
154605,2016-04-25,4016525310,29
153442,2016-04-25,4191315412,29
74162,2016-04-25,4108435446,29
104783,2016-04-25,4184331674,28
135318,2016-04-25,4198269204,25.9
60857,2016-04-25,4190855214,25.1
144278,2016-04-25,3604391877,25
154171,2016-04-25,4139200614,25
131958,2016-04-25,4196452943,24.7
108612,2016-04-25,4147813295,21.9
106960,2016-04-25,3934781920,21.9
108605,2016-04-25,4106905158,21.6
147056,2016-04-25,3980797270,21
140863,2016-04-25,4192610808,19.9
88487,2016-04-25,4196048910,19.9
105918,2016-04-25,4196641873,19.9
108082,2016-04-25,4202794888,19.9
151855,2016-04-25,4193246498,19.9
139319,2016-04-25,3859854369,19.9
67392,2016-04-25,4200032557,19
85545,2016-04-25,4196268852,19
155927,2016-04-25,4184111893,18.9
94463,2016-04-25,4180972385,18
52263,2016-04-25,4196948676,18
124410,2016-04-25,4200052351,17.9
111165,2016-04-25,4153124271,16.9
121583,2016-04-25,4197975294,16.5
159605,2016-04-25,3980208160,16.5
101213,2016-04-25,4182611414,15.9
103684,2016-04-25,4200562824,14
122181,2016-04-25,4100865191,14
119332,2016-04-25,4104374396,13.9
71009,2016-04-25,4082993433,13.9
55197,2016-04-25,4107680840,13.9
122791,2016-04-25,4193491593,13.9
155033,2016-04-25,4107680836,13.9
60870,2016-04-25,4017926766,13.8
62972,2016-04-25,4158774289,13.5
62227,2016-04-25,4190359226,13.2
157047,2016-04-25,4100895084,12.1
70375,2016-04-25,4107743461,11.9
135872,2016-04-25,4090384584,11.9
84447,2016-04-25,4101475940,11
139900,2016-04-25,4193246033,10.9
63080,2016-04-25,4106451588,10.9
126190,2016-04-25,4119546032,9.9
163516,2016-04-25,4167950617,9.9
72389,2016-04-25,4035731970,9.9
55122,2016-04-25,4109725849,9.9
51467,2016-04-25,4110742360,9.9
78210,2016-04-25,4122356429,9.9
158586,2016-04-25,4190359226,9.9
126120,2016-04-25,4080595838,9.9
88753,2016-04-25,4101642335,9.9
121839,2016-04-25,3947863856,9.9
79112,2016-04-25,4080248376,9.9
79013,2016-04-25,4018059558,9.9
109922,2016-04-25,4140164095,9.9
146511,2016-04-25,4116476375,9.9
81482,2016-04-25,4176203415,9.9
163635,2016-04-25,4176359750,9.9
110016,2016-04-25,4162959012,9.9
155580,2016-04-25,3539647615,9.9
70465,2016-04-25,4023592402,9.8
145735,2016-04-25,4106235470,9.8
110242,2016-04-25,4167430725,9.8
94895,2016-04-25,4116939541,9
144063,2016-04-25,4115966703,9
52169,2016-04-25,4175093795,9
87325,2016-04-25,4191601795,9
52490,2016-04-25,4186274890,9
113758,2016-04-25,4106987573,9
125145,2016-04-25,4197962366,8.9
102999,2016-04-25,3991073207,8.9
86006,2016-04-25,4108667746,8.9
88340,2016-04-25,4179030946,8.9
117215,2016-04-25,4117089266,8.5
74588,2016-04-25,4178633184,7.8
88725,2016-04-25,4038205106,7.8
160063,2016-04-25,4107190764,6.9
53739,2016-04-25,4129495828,6.8
114913,2016-04-25,4104677989,6.3
127453,2016-04-25,4077561005,6.3
117159,2016-04-25,4077763198,6
125006,2016-04-25,4114449841,6
90303,2016-04-25,4181255641,6
77993,2016-04-25,4112181302,5.9
140983,2016-04-25,4110193838,4
145195,2016-04-25,4188707893,3.9
110528,2016-04-25,4132086892,2.9
97231,2016-04-25,4194166679,0.5
112534,2016-04-26,4199079849,9399
52789,2016-04-26,4191806974,7899
71685,2016-04-26,4198277124,7399
90186,2016-04-26,4194969608,6899
56717,2016-04-26,4195042295,5399
160042,2016-04-26,4195166475,4899
69648,2016-04-26,4197482335,4899
124809,2016-04-26,4202513858,4499
67454,2016-04-26,4202166616,4349
101314,2016-04-26,4199086809,3999
142419,2016-04-26,4202863382,3999
162163,2016-04-26,4190648069,3988
58716,2016-04-26,4195251648,3899
141597,2016-04-26,4190449170,3869
133743,2016-04-26,4190446748,3799
87964,2016-04-26,4175513715,3699
137631,2016-04-26,4197385718,3599
141473,2016-04-26,4198482692,3599
100481,2016-04-26,4197156272,3599
124103,2016-04-26,4203096572,3449
152691,2016-04-26,4192110107,3444
116284,2016-04-26,4191221811,3299
119644,2016-04-26,4195506085,3299
126845,2016-04-26,4197037888,3299
161467,2016-04-26,4033612189,3180
68049,2016-04-26,4200790130,3099
87124,2016-04-26,4193059547,3099
68351,2016-04-26,4182355240,2999
90095,2016-04-26,4194950341,2999
112560,2016-04-26,4155991865,2899
111956,2016-04-26,4191187584,2888
79073,2016-04-26,4170797288,2699
147026,2016-04-26,4187720624,2299
164754,2016-04-26,4184180227,2268
70215,2016-04-26,4192121875,2199
127452,2016-04-26,4196533385,2199
142700,2016-04-26,4192979091,1999
141214,2016-04-26,4191569717,1899
102414,2016-04-26,4203046673,1888
134714,2016-04-26,4191232353,1888
146567,2016-04-26,4196998040,1549
130112,2016-04-26,4196930042,1499
85293,2016-04-26,4202457313,1299
122167,2016-04-26,4196291668,1280
128009,2016-04-26,4202316797,1268
138481,2016-04-26,4191052011,1249
65381,2016-04-26,4197974394,1096
120892,2016-04-26,4196059064,1028
80301,2016-04-26,4193966936,1028
119405,2016-04-26,4190999330,999
152385,2016-04-26,4190722900,945
72899,2016-04-26,4190379410,939
158620,2016-04-26,4162276317,899
151594,2016-04-26,4081641182,799
78131,2016-04-26,4191393348,799
117276,2016-04-26,4190504666,799
52982,2016-04-26,3764921811,599
88861,2016-04-26,4191340563,499
113605,2016-04-26,4194793195,499
143241,2016-04-26,4201529056,441
135721,2016-04-26,4193596532,429
127403,2016-04-26,3518218534,399
66102,2016-04-26,3949946475,389
116087,2016-04-26,4192055817,369
101822,2016-04-26,4107232462,359
103289,2016-04-26,4201418907,358
55486,2016-04-26,3837639536,338
86097,2016-04-26,4198732501,328
142256,2016-04-26,4192250435,321
133188,2016-04-26,4202933170,299
152699,2016-04-26,4197271262,299
119159,2016-04-26,4168446564,295
161792,2016-04-26,4198575509,294
99941,2016-04-26,4132232320,279
147324,2016-04-26,4155186581,278
106195,2016-04-26,4198363791,269
102471,2016-04-26,4107321157,259
152473,2016-04-26,4191181360,259
68704,2016-04-26,4078081065,259
143405,2016-04-26,4199323588,229
63022,2016-04-26,4176751262,228
85137,2016-04-26,4171732439,209
110109,2016-04-26,4199566888,199
105901,2016-04-26,3620293889,199
158852,2016-04-26,4193149220,199
71661,2016-04-26,4192405529,199
162778,2016-04-26,4180348972,199
95112,2016-04-26,4135104144,185
130307,2016-04-26,4195897070,179
142007,2016-04-26,4192556505,166
137603,2016-04-26,4194124926,159
78253,2016-04-26,4201622252,159
104208,2016-04-26,4195881886,137
74630,2016-04-26,4193740486,130
92624,2016-04-26,3948010920,129
110222,2016-04-26,4119177761,118
86012,2016-04-26,4171151148,109
64057,2016-04-26,4201102070,99.9
132015,2016-04-26,4157727204,99
120643,2016-04-26,4187004684,99
87674,2016-04-26,3015465148,99
65211,2016-04-26,4199910859,99
136692,2016-04-26,4158512251,99
102635,2016-04-26,4191439770,99
107744,2016-04-26,4181865396,99
109823,2016-04-26,4193132015,98
146493,2016-04-26,4197538459,89
60942,2016-04-26,4178435954,79
88436,2016-04-26,4192484494,79
119106,2016-04-26,4191251867,78
87893,2016-04-26,4200692670,78
132621,2016-04-26,4166918621,75
112995,2016-04-26,4199631811,69
133410,2016-04-26,4163864615,69
163235,2016-04-26,4197391630,69
128054,2016-04-26,4196220570,69
52953,2016-04-26,4199224721,66
73367,2016-04-26,4191719177,65.9
137923,2016-04-26,4190791233,65
122802,2016-04-26,4097249434,61.9
143456,2016-04-26,4198068144,59
111904,2016-04-26,4196287266,59
71767,2016-04-26,4195346136,59
148801,2016-04-26,4194249549,59
104159,2016-04-26,4198216413,59
153765,2016-04-26,4193841661,59
164012,2016-04-26,3561767665,59
103187,2016-04-26,4142295582,59
102933,2016-04-26,4194242490,59
160473,2016-04-26,4192057995,55
150570,2016-04-26,4006922813,55
107325,2016-04-26,4171422640,51
144666,2016-04-26,4195800506,49
112860,2016-04-26,4195323895,49
159361,2016-04-26,4189992346,45
128550,2016-04-26,4152748265,44.9
64584,2016-04-26,4191086941,42
127202,2016-04-26,4198154247,39.9
107938,2016-04-26,4107287420,39
97203,2016-04-26,4195346471,38
149657,2016-04-26,4125543014,35
62575,2016-04-26,4178227888,32.8
145188,2016-04-26,4191039732,29.9
58965,2016-04-26,4199759590,29
146249,2016-04-26,4200009769,29
138161,2016-04-26,4130943096,29
85190,2016-04-26,4110957140,29
162318,2016-04-26,4201311619,29
101677,2016-04-26,4191295112,29
156495,2016-04-26,3605727322,29
78205,2016-04-26,4193979113,28.9
112373,2016-04-26,4195018077,27.9
161227,2016-04-26,4202152139,26
125603,2016-04-26,4109724913,25.5
112799,2016-04-26,4201128265,25
89599,2016-04-26,4106910154,25
99945,2016-04-26,4200405510,25
119371,2016-04-26,4172719479,24
141576,2016-04-26,4148069774,23.9
62056,2016-04-26,3983444387,23.9
51497,2016-04-26,4181559411,23.9
115801,2016-04-26,4176720047,21.9
154390,2016-04-26,4098271606,21.6
64596,2016-04-26,4199975057,19.9
158001,2016-04-26,4194508531,19.9
113450,2016-04-26,4199655122,19.9
114612,2016-04-26,4198167923,19.9
128724,2016-04-26,4190313105,19.9
91531,2016-04-26,4200944885,19
88339,2016-04-26,3979515230,18.2
112636,2016-04-26,4186054126,18
124708,2016-04-26,4202145680,17.9
112115,2016-04-26,4193532754,16.9
85408,2016-04-26,4171167913,16.6
92943,2016-04-26,4202752074,15.9
77994,2016-04-26,4115071869,15.9
110088,2016-04-26,3979229846,15
94977,2016-04-26,4157143463,14.9
164767,2016-04-26,4100779618,14
121114,2016-04-26,4121209237,13.9
152621,2016-04-26,4106916447,13.9
70772,2016-04-26,4126094477,12.5
82659,2016-04-26,4109587589,11.9
66040,2016-04-26,3983755777,11.9
67603,2016-04-26,4180140705,11.9
145938,2016-04-26,4117143860,11.9
131613,2016-04-26,4107666994,11.9
132187,2016-04-26,4100644538,11.9
101524,2016-04-26,4099585718,11
128238,2016-04-26,4041526228,10.9
56170,2016-04-26,4145534852,10.9
133244,2016-04-26,4184926809,9.9
60695,2016-04-26,4188630395,9.9
96883,2016-04-26,4195224929,9.9
97262,2016-04-26,4157410224,9.9
65085,2016-04-26,4108839686,9.9
55232,2016-04-26,4198896844,9.9
128558,2016-04-26,4177913471,9.9
102178,2016-04-26,4175087073,9.9
97761,2016-04-26,4174999043,9.9
132895,2016-04-26,4121799365,9.9
95052,2016-04-26,3988221881,9.9
153085,2016-04-26,4178470673,9.9
99214,2016-04-26,4104496783,9.9
89418,2016-04-26,4074833558,9.9
143575,2016-04-26,4020992028,9.9
76781,2016-04-26,4166393671,9.9
111121,2016-04-26,4133732985,9.9
131575,2016-04-26,4197297205,9.9
65905,2016-04-26,4191063492,9.9
144205,2016-04-26,4203066247,9.9
54480,2016-04-26,4191423829,9.9
73623,2016-04-26,4116902974,9.8
69089,2016-04-26,4084303581,9.8
92323,2016-04-26,4111271666,9.8
139019,2016-04-26,4084175720,9
145864,2016-04-26,4194761599,9
141488,2016-04-26,4200993783,9
103621,2016-04-26,4198510971,9
68672,2016-04-26,4101230391,8.9
128930,2016-04-26,4106616256,8.9
132818,2016-04-26,4021355284,8.9
132948,2016-04-26,4143868924,8.9
151227,2016-04-26,4130071491,8.6
154487,2016-04-26,4046309942,8.6
154393,2016-04-26,4108728004,8.6
118818,2016-04-26,4014414514,7.8
153560,2016-04-26,4111882929,7.8
118857,2016-04-26,4107523260,7.8
156989,2016-04-26,4188192597,6.8
146512,2016-04-26,4137648321,6.8
68694,2016-04-26,4044852184,6.8
107674,2016-04-26,3977079057,6.3
97160,2016-04-26,4051928854,6.3
151114,2016-04-26,4109985690,6.3
136986,2016-04-26,3993874281,6.3
157634,2016-04-26,4018083586,6.3
86511,2016-04-26,4196569968,6
100506,2016-04-26,4157188077,2.9
107411,2016-04-26,4122151124,0.5
158138,2016-04-26,4197307413,0.5
164760,2016-04-26,4196301890,0.5
57307,2016-04-26,4194382150,0.5
123751,2016-04-27,4203067169,8498
128404,2016-04-27,4193343036,7199
85486,2016-04-27,4190759171,4999
161085,2016-04-27,4161777322,4548
76250,2016-04-27,4195851842,3999
129891,2016-04-27,4195860364,3899
91452,2016-04-27,4197341066,3599
52050,2016-04-27,4196613419,3599
67559,2016-04-27,4195717632,3599
78364,2016-04-27,4201932672,3349
59517,2016-04-27,4195054464,3299
97766,2016-04-27,4191742685,3288
160165,2016-04-27,4195367007,3199
130070,2016-04-27,4194100974,3199
99905,2016-04-27,4195387847,3099
159522,2016-04-27,4198972120,3099
164514,2016-04-27,4202144713,2999
142981,2016-04-27,4199441152,2799
111154,2016-04-27,4197159160,2799
100391,2016-04-27,4193330751,2799
98125,2016-04-27,4191927954,2799
146828,2016-04-27,4015781692,2799
97071,2016-04-27,4123433767,2699
98077,2016-04-27,4190632571,2499
118940,2016-04-27,4195853585,2499
96163,2016-04-27,4194449474,2468
60623,2016-04-27,4194661550,2399
61518,2016-04-27,4198062933,2366
115234,2016-04-27,4185205436,2299
142166,2016-04-27,4199330558,2299
131374,2016-04-27,4196824428,2286
103668,2016-04-27,4192411461,2199
